work_tract,home_tract,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03
40109108302,40109108218,28,7,18,3,2,6,20,3,17,8
40109108302,40109108219,18,5,9,4,0,6,12,5,5,8
40109108302,40109108220,17,5,7,5,8,4,5,4,10,3
40109108302,40109108221,14,1,8,5,1,5,8,1,9,4
40109108302,40109108301,5,1,2,2,0,5,0,1,3,1
40109108302,40109108302,64,17,31,16,18,17,29,4,24,36
40109108302,40109108303,26,18,6,2,5,8,13,1,14,11
40109108302,40109108304,20,6,9,5,1,8,11,3,8,9
40109108302,40109108307,10,2,6,2,2,2,6,0,2,8
40109108302,40109108309,4,2,0,2,1,3,0,0,1,3
40109108302,40109108310,9,2,5,2,3,3,3,0,5,4
40109108302,40109108313,6,0,5,1,1,1,4,0,5,1
40109108302,40109108314,12,3,9,0,4,8,0,2,7,3
40109108302,40109108315,21,8,7,6,7,9,5,4,8,9
40109108302,40109108316,27,8,12,7,1,4,22,6,19,2
40109108302,40109108317,6,1,5,0,0,2,4,0,5,1
40109108302,40109108318,16,1,9,6,0,4,12,1,9,6
40109108302,40109108402,3,0,3,0,0,0,3,0,3,0
40109108302,40109108403,3,0,3,0,0,1,2,0,3,0
40109108302,40109108404,11,6,0,5,0,8,3,5,6,0
40109108302,40109108504,20,3,8,9,2,2,16,1,12,7
40109108302,40109108506,4,2,2,0,0,1,3,2,1,1
40109108302,40109108507,5,0,0,5,2,3,0,0,3,2
40109108302,40109108508,1,1,0,0,0,1,0,0,1,0
40109108302,40109108511,13,1,8,4,1,4,8,2,10,1
40109108302,40109108512,6,5,0,1,2,1,3,0,3,3
40109108302,40109108513,6,0,4,2,1,0,5,0,4,2
40109108302,40109108514,18,0,17,1,6,10,2,0,9,9
40109108302,40109108515,1,1,0,0,1,0,0,0,1,0
40109108302,40109108519,3,0,0,3,0,0,3,1,2,0
40109108302,40109108523,14,5,5,4,5,2,7,3,9,2
40109108302,40109108524,9,1,7,1,1,5,3,0,5,4
40109108302,40109108525,4,2,1,1,0,2,2,0,3,1
40109108302,40109108526,8,0,7,1,0,3,5,4,2,2
40109108302,40109108527,14,7,5,2,0,8,6,1,11,2
40109108302,40109108528,7,3,2,2,4,0,3,0,0,7
40109108302,40109108529,7,0,3,4,2,1,4,3,3,1
40109108302,40109108530,12,1,11,0,3,2,7,0,8,4
40109108302,40109108601,3,1,2,0,0,1,2,1,1,1
40109108302,40109108602,3,0,3,0,0,2,1,0,3,0
40109108302,40109108603,1,0,1,0,0,0,1,0,1,0
40109108302,40109108701,2,0,1,1,1,0,1,0,1,1
40109108302,40109108703,4,0,4,0,0,4,0,0,2,2
40109108302,40109108704,1,0,1,0,1,0,0,0,0,1
40109108302,40109108706,4,0,2,2,2,2,0,0,2,2
40109108302,40109108707,5,2,1,2,1,3,1,0,2,3
40109108302,40109108708,2,1,0,1,1,0,1,0,2,0
40109108302,40109108709,1,1,0,0,1,0,0,0,0,1
40109108302,40109108801,1,1,0,0,0,1,0,0,1,0
40109108302,40109108802,5,1,4,0,0,1,4,1,3,1
40109108302,40109108803,1,0,0,1,0,1,0,0,1,0
40109108302,40109108900,4,0,3,1,0,2,2,2,2,0
40109108302,40109109001,6,2,4,0,0,0,6,2,2,2
40109108302,40109109004,10,1,9,0,0,8,2,0,7,3
40109108302,40109109201,12,2,9,1,5,1,6,0,3,9
40109108302,40109109202,2,0,2,0,1,1,0,1,0,1
40109108303,40109100100,4,1,3,0,1,2,1,0,1,3
40109108303,40109100200,26,8,14,4,7,16,3,0,9,17
40109108303,40109100300,4,1,1,2,0,3,1,0,2,2
40109108303,40109100400,5,2,2,1,3,2,0,0,3,2
40109108303,40109100500,5,3,2,0,4,1,0,0,3,2
40109108303,40109100600,4,0,4,0,3,0,1,0,0,4
40109108303,40109100700,2,0,2,0,0,2,0,2,0,0
40109108303,40109100800,7,3,1,3,6,1,0,0,3,4
40109108303,40109100900,3,2,1,0,1,1,1,0,2,1
40109108303,40109101000,7,3,4,0,3,3,1,0,3,4
40109108303,40109101100,3,1,2,0,1,2,0,1,1,1
40109108303,40109101200,4,2,1,1,1,2,1,0,2,2
40109108303,40109101300,5,3,2,0,3,2,0,0,2,3
40109108303,40109101400,1,0,0,1,0,1,0,0,0,1
40109108303,40109101500,6,3,2,1,1,3,2,0,1,5
40109108303,40109101600,1,1,0,0,0,1,0,0,1,0
40109108303,40109101700,2,0,1,1,0,0,2,0,0,2
40109108303,40109101900,8,4,2,2,2,3,3,0,4,4
40109108303,40109102000,5,2,3,0,2,1,2,0,3,2
40109108303,40109102100,6,3,2,1,1,4,1,0,2,4
40109108303,40109102200,6,4,1,1,3,2,1,0,5,1
40109108303,40109102300,1,1,0,0,1,0,0,0,1,0
40109108303,40109102400,6,2,4,0,5,1,0,0,2,4
40109108303,40109102500,1,1,0,0,1,0,0,0,0,1
40109108303,40109102800,7,3,2,2,1,6,0,0,5,2
40109108303,40109102900,5,2,3,0,1,4,0,0,1,4
40109108303,40109103000,3,0,2,1,3,0,0,0,0,3
40109108303,40109103200,2,0,2,0,1,0,1,0,1,1
40109108303,40109103300,4,2,1,1,1,2,1,0,1,3
40109108303,40109103700,1,0,0,1,0,0,1,0,0,1
40109108303,40109103800,3,0,3,0,1,1,1,0,1,2
40109108303,40109103900,3,0,3,0,1,1,1,0,1,2
40109108303,40109104000,2,2,0,0,2,0,0,0,2,0
40109108303,40109104100,8,4,3,1,2,6,0,0,2,6
40109108303,40109104200,1,1,0,0,0,1,0,0,1,0
40109108303,40109104400,2,2,0,0,2,0,0,0,0,2
40109108303,40109104500,3,0,2,1,1,2,0,0,2,1
40109108303,40109104700,1,0,1,0,1,0,0,0,0,1
40109108303,40109104800,1,0,1,0,0,0,1,0,0,1
40109108303,40109104900,1,0,0,1,0,1,0,0,1,0
40109108303,40109105000,7,2,4,1,2,5,0,0,0,7
40109108303,40109105100,5,1,4,0,3,2,0,0,1,4
40109108303,40109105201,5,3,0,2,2,3,0,0,1,4
40109108303,40109105202,6,2,2,2,2,4,0,1,3,2
40109108303,40109105300,5,1,2,2,3,2,0,0,0,5
40109108303,40109105400,1,1,0,0,1,0,0,0,0,1
40109108303,40109105500,4,1,1,2,3,1,0,0,3,1
40109108303,40109105600,12,3,8,1,5,4,3,0,1,11
40109108303,40109105903,4,0,1,3,0,4,0,0,4,0
40109108303,40109105904,9,2,7,0,3,1,5,0,3,6
40109108303,40109105905,3,2,1,0,3,0,0,0,2,1
40109108303,40109105906,8,2,2,4,4,4,0,0,3,5
40109108303,40109105907,4,2,2,0,2,2,0,0,3,1
40109108303,40109106000,4,3,0,1,3,0,1,0,2,2
40109108303,40109106100,5,4,0,1,3,2,0,0,3,2
40109108303,40109106200,2,0,0,2,2,0,0,0,0,2
40109108303,40109106301,11,5,6,0,4,3,4,0,9,2
40109108303,40109106302,28,9,15,4,8,15,5,1,11,16
40109108303,40109106303,15,4,5,6,2,9,4,0,3,12
40109108303,40109106401,2,0,2,0,0,1,1,0,0,2
40109108303,40109106402,5,3,1,1,3,2,0,0,4,1
40109108303,40109106403,23,9,10,4,2,9,12,0,11,12
40109108303,40109106501,29,12,9,8,7,6,16,0,14,15
40109108303,40109106502,7,5,2,0,3,1,3,0,1,6
40109108303,40109106503,3,0,0,3,0,1,2,0,1,2
40109108303,40109106601,5,1,4,0,2,2,1,0,1,4
40109108303,40109106602,18,3,14,1,9,8,1,0,8,10
40109108303,40109106604,11,3,7,1,6,5,0,0,5,6
40109108303,40109106606,4,2,2,0,3,1,0,1,1,2
40109108303,40109106607,14,4,8,2,1,9,4,0,8,6
40109108303,40109106608,8,3,5,0,6,1,1,0,2,6
40109108303,40109106609,5,2,1,2,3,0,2,0,4,1
40109108303,40109106610,7,3,2,2,2,4,1,0,0,7
40109108303,40109106702,8,1,5,2,0,7,1,0,2,6
40109108303,40109106704,3,0,2,1,0,3,0,1,1,1
40109108303,40109106705,13,8,4,1,8,3,2,0,7,6
40109108303,40109106706,14,4,7,3,7,2,5,3,3,8
40109108303,40109106707,16,8,8,0,4,10,2,0,10,6
40109108303,40109106708,9,0,8,1,3,2,4,0,5,4
40109108303,40109106801,5,0,4,1,0,3,2,0,2,3
40109108303,40109106802,5,5,0,0,3,2,0,0,2,3
40109108303,40109106803,7,1,6,0,0,7,0,0,4,3
40109108303,40109106804,14,8,5,1,9,5,0,0,5,9
40109108303,40109106902,4,0,1,3,0,3,1,0,1,3
40109108303,40109106903,8,3,2,3,5,1,2,0,2,6
40109108303,40109106906,8,4,2,2,3,4,1,0,5,3
40109108303,40109106907,2,2,0,0,0,2,0,0,0,2
40109108303,40109106909,2,1,1,0,1,1,0,1,0,1
40109108303,40109106910,6,2,3,1,2,1,3,0,1,5
40109108303,40109106911,8,4,3,1,1,6,1,0,2,6
40109108303,40109106912,9,7,2,0,6,2,1,0,4,5
40109108303,40109106913,10,2,8,0,7,3,0,0,1,9
40109108303,40109106914,9,4,3,2,1,8,0,0,5,4
40109108303,40109106915,15,5,7,3,11,3,1,2,2,11
40109108303,40109107001,14,4,8,2,6,8,0,0,8,6
40109108303,40109107002,1,0,1,0,1,0,0,0,0,1
40109108303,40109107103,5,2,3,0,1,4,0,0,2,3
40109108303,40109107104,4,0,4,0,1,2,1,0,2,2
40109108303,40109107206,5,1,4,0,3,1,1,0,1,4
40109108303,40109107207,5,1,4,0,2,1,2,0,4,1
40109108303,40109107209,9,2,4,3,6,3,0,0,5,4
40109108303,40109107210,1,1,0,0,0,1,0,0,0,1
40109108303,40109107211,5,0,4,1,2,1,2,0,5,0
40109108303,40109107212,9,3,4,2,2,7,0,3,2,4
40109108303,40109107213,12,2,8,2,3,5,4,0,7,5
40109108303,40109107214,10,4,6,0,6,2,2,0,6,4
40109108303,40109107215,5,2,0,3,3,2,0,0,3,2
40109108303,40109107216,2,0,1,1,0,1,1,0,0,2
40109108303,40109107217,3,1,2,0,1,1,1,0,2,1
40109108303,40109107218,4,3,0,1,2,2,0,0,3,1
40109108303,40109107219,7,4,1,2,3,3,1,0,2,5
40109108303,40109107220,3,2,1,0,2,0,1,1,2,0
40109108303,40109107221,1,0,1,0,0,1,0,0,0,1
40109108303,40109107222,2,2,0,0,2,0,0,0,0,2
40109108303,40109107223,2,1,0,1,0,1,1,0,2,0
40109108303,40109107302,4,2,1,1,0,4,0,0,2,2
40109108303,40109107303,5,2,1,2,0,1,4,0,0,5
40109108303,40109107305,4,3,1,0,2,2,0,0,3,1
40109108303,40109107306,8,3,3,2,8,0,0,0,1,7
40109108303,40109107401,4,1,3,0,3,1,0,0,2,2
40109108303,40109107403,5,1,3,1,2,3,0,0,3,2
40109108303,40109107404,7,3,3,1,5,2,0,0,4,3
40109108303,40109107405,14,6,8,0,2,6,6,0,3,11
40109108303,40109107601,4,4,0,0,3,1,0,0,0,4
40109108303,40109107604,5,0,5,0,0,4,1,0,3,2
40109108303,40109107605,1,1,0,0,1,0,0,0,0,1
40109108303,40109107606,2,2,0,0,2,0,0,0,1,1
40109108303,40109107607,8,1,6,1,5,3,0,0,0,8
40109108303,40109107703,6,1,2,3,2,2,2,0,4,2
40109108303,40109107704,7,2,2,3,1,6,0,0,5,2
40109108303,40109107706,11,4,7,0,9,1,1,0,9,2
40109108303,40109107707,4,3,1,0,3,1,0,0,0,4
40109108303,40109107801,7,1,6,0,1,5,1,0,4,3
40109108303,40109107805,2,1,1,0,1,1,0,0,1,1
40109108303,40109107806,10,4,4,2,5,2,3,0,4,6
40109108303,40109107807,2,2,0,0,2,0,0,0,2,0
40109108303,40109107808,3,2,1,0,2,1,0,0,0,3
40109108303,40109107809,1,1,0,0,1,0,0,0,0,1
40109108303,40109107810,6,4,2,0,2,4,0,0,0,6
40109108303,40109107900,4,3,0,1,1,3,0,0,3,1
40109108303,40109108003,5,4,1,0,1,4,0,0,3,2
40109108303,40109108005,6,1,5,0,3,3,0,0,1,5
40109108303,40109108006,4,1,0,3,0,3,1,0,2,2
40109108303,40109108007,2,0,2,0,0,2,0,0,0,2
40109108303,40109108008,7,2,4,1,3,4,0,0,5,2
40109108303,40109108009,2,0,2,0,1,1,0,0,1,1
40109108303,40109108010,4,3,0,1,4,0,0,0,3,1
40109108303,40109108011,4,3,1,0,3,1,0,0,2,2
40109108303,40109108101,12,2,4,6,4,6,2,0,4,8
40109108303,40109108106,27,5,13,9,6,12,9,2,11,14
40109108303,40109108107,25,2,8,15,11,4,10,0,2,23
40109108303,40109108109,87,11,46,30,18,27,42,7,13,67
40109108303,40109108110,87,18,40,29,27,22,38,4,11,72
40109108303,40109108113,24,11,10,3,11,5,8,0,13,11
40109108303,40109108114,44,17,15,12,11,28,5,3,13,28
40109108303,40109108201,31,9,11,11,12,12,7,0,13,18
40109108303,40109108203,24,8,10,6,12,11,1,0,8,16
40109108303,40109108204,25,14,9,2,12,11,2,1,8,16
40109108303,40109108206,34,12,14,8,16,9,9,0,5,29
40109108303,40109108207,10,5,5,0,4,3,3,3,2,5
40109108303,40109108208,29,14,12,3,9,13,7,0,10,19
40109108303,40109108213,44,17,15,12,13,17,14,1,16,27
40109108303,40109108215,40,13,19,8,17,12,11,2,14,24
40109108303,40109108216,29,10,19,0,9,13,7,0,11,18
40109108303,40109108217,46,16,26,4,23,12,11,0,19,27
40109108303,40109108218,58,12,39,7,15,15,28,1,19,38
40109108303,40109108219,32,18,8,6,17,6,9,1,18,13
40109108303,40109108220,25,3,18,4,8,13,4,1,9,15
40109108303,40109108221,46,10,27,9,17,4,25,0,12,34
40109108303,40109108301,3,2,1,0,2,1,0,0,1,2
40109108303,40109108302,63,22,24,17,26,19,18,0,15,48
40109108303,40109108303,165,51,76,38,36,62,67,8,21,136
40109108303,40109108304,71,25,27,19,28,22,21,1,16,54
40109108303,40109108307,31,12,11,8,14,15,2,0,13,18
40109108303,40109108309,10,4,6,0,8,1,1,0,6,4
40109108303,40109108310,28,9,17,2,8,16,4,0,14,14
40109108303,40109108313,43,28,10,5,20,22,1,1,15,27
40109108303,40109108314,21,9,8,4,7,12,2,0,9,12
40109108303,40109108315,45,15,25,5,17,17,11,1,23,21
40109108303,40109108316,26,15,9,2,11,7,8,0,16,10
40109108303,40109108317,33,12,19,2,9,11,13,4,15,14
40109108303,40109108318,53,24,25,4,19,19,15,1,24,28
40109108303,40109108402,10,6,3,1,0,1,9,3,3,4
40109108303,40109108403,14,7,3,4,7,5,2,2,8,4
40109108303,40109108404,13,8,4,1,4,6,3,0,3,10
40109108303,40109108504,38,7,21,10,16,13,9,0,13,25
40109108303,40109108506,7,4,2,1,3,2,2,0,3,4
40109108303,40109108507,8,5,2,1,3,4,1,0,0,8
40109108303,40109108508,4,4,0,0,3,1,0,0,1,3
40109108303,40109108511,19,8,8,3,3,11,5,0,11,8
40109108303,40109108512,18,2,12,4,4,5,9,0,5,13
40109108303,40109108513,18,4,8,6,2,12,4,0,7,11
40109108303,40109108514,22,7,8,7,12,7,3,0,9,13
40109108303,40109108515,18,5,7,6,11,4,3,0,10,8
40109108303,40109108519,17,5,10,2,4,8,5,1,3,13
40109108303,40109108520,4,1,2,1,1,3,0,0,4,0
40109108303,40109108521,5,2,2,1,1,4,0,0,2,3
40109108303,40109108523,26,5,14,7,5,16,5,0,11,15
40109108303,40109108524,7,2,3,2,1,3,3,2,2,3
40109108303,40109108525,11,2,7,2,4,4,3,0,5,6
40109108303,40109108526,27,13,11,3,9,13,5,0,16,11
40109108303,40109108527,23,7,12,4,5,12,6,0,12,11
40109108303,40109108528,15,5,8,2,7,6,2,0,9,6
40109108303,40109108529,10,6,2,2,7,0,3,0,4,6
40109108303,40109108530,30,7,8,15,8,11,11,0,17,13
40109108303,40109108601,2,0,1,1,0,2,0,0,1,1
40109108303,40109108602,3,1,0,2,0,3,0,0,1,2
40109108303,40109108603,6,0,5,1,1,3,2,0,3,3
40109108303,40109108701,3,3,0,0,2,1,0,0,2,1
40109108303,40109108703,9,0,8,1,5,3,1,0,1,8
40109108303,40109108704,9,2,3,4,1,7,1,0,6,3
40109108303,40109108706,6,2,3,1,4,2,0,0,1,5
40109108303,40109108707,2,2,0,0,1,1,0,0,2,0
40109108303,40109108708,2,2,0,0,1,1,0,0,2,0
40109108303,40109108709,11,6,5,0,1,1,9,1,3,7
40109108303,40109108801,9,7,2,0,3,4,2,0,6,3
40109108303,40109108802,9,4,4,1,1,4,4,0,5,4
40109108303,40109108803,4,3,1,0,0,3,1,0,1,3
40109108303,40109108804,6,4,1,1,2,4,0,0,2,4
40109108303,40109108900,10,6,4,0,6,1,3,0,4,6
40109108303,40109109001,5,2,0,3,4,0,1,0,3,2
40109108303,40109109003,4,1,3,0,0,1,3,0,1,3
40109108303,40109109004,6,2,4,0,3,2,1,0,5,1
40109108303,40109109100,1,0,1,0,1,0,0,0,0,1
40109108303,40109109201,34,11,18,5,18,6,10,4,7,23
40109108303,40109109202,6,4,1,1,2,3,1,0,5,1
40109108304,40109100100,1,0,1,0,0,0,1,0,1,0
40109108304,40109100200,8,1,5,2,2,5,1,1,0,7
40109108304,40109100300,5,2,3,0,2,2,1,0,0,5
40109108304,40109100400,1,0,1,0,0,1,0,0,0,1
40109108304,40109100500,1,1,0,0,1,0,0,0,1,0
40109108304,40109100600,6,1,5,0,2,4,0,1,0,5
40109108304,40109100700,2,1,0,1,1,1,0,0,0,2
40109108304,40109100800,6,2,4,0,6,0,0,0,1,5
40109108304,40109100900,3,2,1,0,2,1,0,0,1,2
40109108304,40109101000,2,0,2,0,1,1,0,0,0,2
40109108304,40109101100,3,3,0,0,2,1,0,0,0,3
40109108304,40109101200,1,0,1,0,0,1,0,0,0,1
40109108304,40109101300,4,2,1,1,1,3,0,0,1,3
40109108304,40109101400,2,1,1,0,1,1,0,0,1,1
40109108304,40109101500,4,0,3,1,3,0,1,0,1,3
40109108304,40109101900,4,1,2,1,1,1,2,0,1,3
40109108304,40109102000,5,3,2,0,0,4,1,0,0,5
40109108304,40109102100,10,3,5,2,0,9,1,0,2,8
40109108304,40109102200,3,1,2,0,0,2,1,0,1,2
40109108304,40109102300,1,0,0,1,0,0,1,0,0,1
40109108304,40109102400,1,0,1,0,0,1,0,0,0,1
40109108304,40109102500,1,0,0,1,0,0,1,0,1,0
40109108304,40109102600,1,0,1,0,1,0,0,0,0,1
40109108304,40109102800,1,1,0,0,0,1,0,0,0,1
40109108304,40109103200,3,2,0,1,0,3,0,0,2,1
40109108304,40109103300,2,2,0,0,1,1,0,0,1,1
40109108304,40109103400,1,0,1,0,1,0,0,0,0,1
40109108304,40109103500,1,0,0,1,1,0,0,0,0,1
40109108304,40109104100,1,0,1,0,0,1,0,0,0,1
40109108304,40109104200,3,1,2,0,1,2,0,0,1,2
40109108304,40109104300,2,0,2,0,0,2,0,0,0,2
40109108304,40109104400,1,1,0,0,1,0,0,0,0,1
40109108304,40109104500,1,0,1,0,0,0,1,0,0,1
40109108304,40109104800,1,0,1,0,1,0,0,0,1,0
40109108304,40109105000,4,1,3,0,4,0,0,0,1,3
40109108304,40109105100,3,0,3,0,2,0,1,0,2,1
40109108304,40109105201,2,1,0,1,1,1,0,0,0,2
40109108304,40109105202,4,0,4,0,3,1,0,0,3,1
40109108304,40109105400,1,0,1,0,0,1,0,0,0,1
40109108304,40109105500,2,0,2,0,0,2,0,0,0,2
40109108304,40109105600,4,1,2,1,1,3,0,0,1,3
40109108304,40109105800,3,0,2,1,1,2,0,0,1,2
40109108304,40109105903,4,3,1,0,2,0,2,0,3,1
40109108304,40109105904,4,1,3,0,2,1,1,0,0,4
40109108304,40109105905,7,1,6,0,6,0,1,1,1,5
40109108304,40109105906,3,2,1,0,0,3,0,0,1,2
40109108304,40109105907,2,0,2,0,1,1,0,0,2,0
40109108304,40109106000,3,0,0,3,2,1,0,0,0,3
40109108304,40109106100,6,0,6,0,1,1,4,0,0,6
40109108304,40109106200,4,1,3,0,1,2,1,0,0,4
40109108304,40109106301,10,2,4,4,2,7,1,0,2,8
40109108304,40109106302,12,2,8,2,4,6,2,0,2,10
40109108304,40109106303,10,1,7,2,3,7,0,0,1,9
40109108304,40109106402,6,0,3,3,0,5,1,0,2,4
40109108304,40109106403,13,4,7,2,1,9,3,0,6,7
40109108304,40109106501,9,2,4,3,2,5,2,2,2,5
40109108304,40109106502,2,1,1,0,0,1,1,0,0,2
40109108304,40109106601,2,2,0,0,1,1,0,0,0,2
40109108304,40109106602,6,0,4,2,0,4,2,1,3,2
40109108304,40109106604,5,2,2,1,4,0,1,0,3,2
40109108304,40109106606,3,0,3,0,0,0,3,0,3,0
40109108304,40109106607,8,1,7,0,0,4,4,1,0,7
40109108304,40109106608,3,2,1,0,1,1,1,0,1,2
40109108304,40109106609,6,0,5,1,0,1,5,0,1,5
40109108304,40109106610,8,3,2,3,2,6,0,0,2,6
40109108304,40109106702,8,4,4,0,0,8,0,1,3,4
40109108304,40109106704,5,3,0,2,0,5,0,0,1,4
40109108304,40109106705,3,1,1,1,2,0,1,0,2,1
40109108304,40109106706,6,3,1,2,4,2,0,0,2,4
40109108304,40109106707,11,5,3,3,6,4,1,0,2,9
40109108304,40109106801,1,0,1,0,0,1,0,0,0,1
40109108304,40109106803,3,0,0,3,1,2,0,0,2,1
40109108304,40109106804,3,1,2,0,2,0,1,0,1,2
40109108304,40109106902,3,0,1,2,2,1,0,0,0,3
40109108304,40109106903,9,1,2,6,3,5,1,0,3,6
40109108304,40109106906,3,0,3,0,0,2,1,1,0,2
40109108304,40109106907,3,0,3,0,0,2,1,0,1,2
40109108304,40109106909,4,3,1,0,3,1,0,0,2,2
40109108304,40109106910,3,1,2,0,2,1,0,0,1,2
40109108304,40109106911,6,0,3,3,1,3,2,0,1,5
40109108304,40109106912,1,0,1,0,0,1,0,0,0,1
40109108304,40109106913,8,2,2,4,5,3,0,0,2,6
40109108304,40109106914,7,6,1,0,0,5,2,0,3,4
40109108304,40109106915,5,1,1,3,2,3,0,0,3,2
40109108304,40109107001,3,2,1,0,2,1,0,0,0,3
40109108304,40109107002,2,1,1,0,1,0,1,0,1,1
40109108304,40109107104,8,2,6,0,1,3,4,4,3,1
40109108304,40109107206,1,0,0,1,1,0,0,0,0,1
40109108304,40109107209,5,2,2,1,3,1,1,1,1,3
40109108304,40109107210,3,1,2,0,1,0,2,0,1,2
40109108304,40109107211,2,1,1,0,0,1,1,0,2,0
40109108304,40109107212,5,4,1,0,2,3,0,0,0,5
40109108304,40109107213,4,2,2,0,3,1,0,0,0,4
40109108304,40109107214,9,3,5,1,3,1,5,0,1,8
40109108304,40109107215,2,1,1,0,0,2,0,0,1,1
40109108304,40109107216,5,4,1,0,1,4,0,3,0,2
40109108304,40109107217,1,1,0,0,1,0,0,0,1,0
40109108304,40109107218,6,2,4,0,2,2,2,2,1,3
40109108304,40109107219,2,1,0,1,2,0,0,0,0,2
40109108304,40109107220,1,1,0,0,1,0,0,0,1,0
40109108304,40109107221,2,0,0,2,0,2,0,0,0,2
40109108304,40109107222,2,1,0,1,2,0,0,0,0,2
40109108304,40109107223,4,0,4,0,1,0,3,0,1,3
40109108304,40109107302,2,1,1,0,1,1,0,0,0,2
40109108304,40109107303,1,0,1,0,0,1,0,0,0,1
40109108304,40109107305,1,1,0,0,0,1,0,0,1,0
40109108304,40109107306,5,1,4,0,4,1,0,0,0,5
40109108304,40109107401,11,6,5,0,3,7,1,0,2,9
40109108304,40109107403,6,4,2,0,3,2,1,0,3,3
40109108304,40109107405,5,3,2,0,4,0,1,0,0,5
40109108304,40109107500,2,1,1,0,1,1,0,0,1,1
40109108304,40109107601,2,0,2,0,0,2,0,0,0,2
40109108304,40109107604,1,1,0,0,0,1,0,0,0,1
40109108304,40109107605,5,2,2,1,2,2,1,0,3,2
40109108304,40109107606,1,0,1,0,0,0,1,0,1,0
40109108304,40109107607,5,0,2,3,2,2,1,0,2,3
40109108304,40109107703,3,2,1,0,0,2,1,0,0,3
40109108304,40109107704,1,1,0,0,0,1,0,0,0,1
40109108304,40109107705,4,1,2,1,1,1,2,0,2,2
40109108304,40109107706,7,6,1,0,3,3,1,0,3,4
40109108304,40109107707,1,1,0,0,1,0,0,0,0,1
40109108304,40109107801,3,2,1,0,1,2,0,0,1,2
40109108304,40109107804,2,0,2,0,1,1,0,1,0,1
40109108304,40109107805,3,2,1,0,2,1,0,0,3,0
40109108304,40109107806,4,2,2,0,2,1,1,0,2,2
40109108304,40109107807,4,1,2,1,2,2,0,0,1,3
40109108304,40109107809,2,0,1,1,0,1,1,0,1,1
40109108304,40109107810,5,2,2,1,1,2,2,1,0,4
40109108304,40109107900,2,0,1,1,1,1,0,0,0,2
40109108304,40109108003,5,4,0,1,2,3,0,0,2,3
40109108304,40109108005,7,2,5,0,4,3,0,0,3,4
40109108304,40109108006,7,0,2,5,2,5,0,0,2,5
40109108304,40109108007,6,3,3,0,2,3,1,0,1,5
40109108304,40109108008,5,0,3,2,1,4,0,0,1,4
40109108304,40109108009,6,3,3,0,3,2,1,0,3,3
40109108304,40109108010,4,0,3,1,1,1,2,0,0,4
40109108304,40109108011,4,1,3,0,4,0,0,0,0,4
40109108304,40109108101,6,1,0,5,3,0,3,0,3,3
40109108304,40109108106,16,3,6,7,2,8,6,1,5,10
40109108304,40109108107,16,3,8,5,9,3,4,0,2,14
40109108304,40109108109,38,13,18,7,15,11,12,0,4,34
40109108304,40109108110,26,8,10,8,12,6,8,1,4,21
40109108304,40109108113,40,16,16,8,22,10,8,0,6,34
40109108304,40109108114,27,14,10,3,11,14,2,1,12,14
40109108304,40109108201,38,11,19,8,18,16,4,4,4,30
40109108304,40109108203,31,11,13,7,13,7,11,0,6,25
40109108304,40109108204,26,14,10,2,10,12,4,1,4,21
40109108304,40109108206,29,8,17,4,13,9,7,1,9,19
40109108304,40109108207,16,4,10,2,3,11,2,0,5,11
40109108304,40109108208,19,12,6,1,11,6,2,0,9,10
40109108304,40109108213,14,4,4,6,10,1,3,0,5,9
40109108304,40109108215,39,17,19,3,18,14,7,1,12,26
40109108304,40109108216,10,2,6,2,5,0,5,0,4,6
40109108304,40109108217,26,7,12,7,6,10,10,0,10,16
40109108304,40109108218,39,11,17,11,10,17,12,0,8,31
40109108304,40109108219,21,8,12,1,9,5,7,1,3,17
40109108304,40109108220,36,7,23,6,8,16,12,4,9,23
40109108304,40109108221,22,8,8,6,5,5,12,0,3,19
40109108304,40109108301,2,1,1,0,0,2,0,0,0,2
40109108304,40109108302,33,13,11,9,7,18,8,0,9,24
40109108304,40109108303,52,20,21,11,28,18,6,1,6,45
40109108304,40109108304,78,26,37,15,24,38,16,9,13,56
40109108304,40109108307,10,3,7,0,7,2,1,0,0,10
40109108304,40109108309,8,5,2,1,6,2,0,0,2,6
40109108304,40109108310,7,1,6,0,0,4,3,0,0,7
40109108304,40109108313,24,10,13,1,15,9,0,3,3,18
40109108304,40109108314,9,4,3,2,3,6,0,0,1,8
40109108304,40109108315,11,3,4,4,3,8,0,0,3,8
40109108304,40109108316,14,6,7,1,2,4,8,3,4,7
40109108304,40109108317,21,11,4,6,11,5,5,1,10,10
40109108304,40109108318,26,7,12,7,11,10,5,0,4,22
40109108304,40109108402,4,1,3,0,4,0,0,0,0,4
40109108304,40109108403,2,0,2,0,2,0,0,0,1,1
40109108304,40109108404,10,6,4,0,4,2,4,0,4,6
40109108304,40109108504,14,9,3,2,3,7,4,0,1,13
40109108304,40109108506,10,2,5,3,2,5,3,0,3,7
40109108304,40109108507,1,1,0,0,0,1,0,0,1,0
40109108304,40109108508,8,1,5,2,1,3,4,0,1,7
40109108304,40109108511,21,9,9,3,5,8,8,0,13,8
40109108304,40109108512,12,1,7,4,5,4,3,0,1,11
40109108304,40109108513,13,4,8,1,1,12,0,1,1,11
40109108304,40109108514,8,1,6,1,2,4,2,2,3,3
40109108304,40109108515,6,2,4,0,2,2,2,0,2,4
