"work_tract","C000","CA01","CA02","CA03","CE01","CE02","CE03","CNS01","CNS02","CNS03","CNS04","CNS05","CNS06","CNS07","CNS08","CNS09","CNS10","CNS11","CNS12","CNS13","CNS14","CNS15","CNS16","CNS17","CNS18","CNS19","CNS20","CR01","CR02","CR03","CR04","CR05","CR07","CT01","CT02","CD01","CD02","CD03","CD04","CS01","CS02","CFA01","CFA02","CFA03","CFA04","CFA05","CFS01","CFS02","CFS03","CFS04","CFS05","createdate"
"40133583500",1036,216,533,287,316,447,273,6,26,13,46,99,16,108,0,22,85,19,36,0,11,231,117,0,118,33,50,813,45,126,17,0,35,979,57,105,271,278,166,404,632,0,0,0,0,0,0,0,0,0,0,988375031
"40133583600",1798,325,983,490,440,923,435,0,30,7,92,268,0,101,21,2,100,0,22,0,32,163,355,4,35,18,548,1143,129,431,11,1,83,1685,113,206,511,518,238,844,954,0,0,0,0,0,0,0,0,0,0,867349517
"40133583700",125,27,61,37,43,45,37,0,9,7,8,0,10,14,5,2,0,7,2,0,0,56,0,0,0,0,5,112,3,7,0,0,3,121,4,10,23,39,26,50,75,0,0,0,0,0,0,0,0,0,0,342905623
"40133583800",491,118,258,115,140,149,202,0,69,61,21,18,0,55,0,0,24,0,0,0,1,103,77,0,21,4,37,401,7,66,0,0,17,468,23,37,122,128,86,255,236,0,0,0,0,0,0,0,0,0,0,463931137
"40133583900",143,21,73,49,19,45,79,0,34,0,1,0,9,0,0,0,0,0,2,0,0,92,0,0,0,4,1,117,4,15,0,0,7,139,4,10,40,33,39,61,82,0,0,0,0,0,0,0,0,0,0,262221947
"40135030101",314,36,193,85,64,107,143,0,60,10,27,0,0,13,0,4,4,0,8,0,2,157,11,0,0,16,2,214,0,66,0,0,34,286,28,37,86,102,53,141,173,0,0,0,0,0,0,0,0,0,0,403418380
"40135030103",1135,340,590,205,276,591,268,5,2,16,16,9,7,296,14,0,59,2,13,0,17,44,114,432,85,4,0,599,73,322,52,0,89,1046,89,142,268,262,123,480,655,0,0,0,0,0,0,0,0,0,0,363076542
"40135030104",480,91,250,139,161,173,146,0,0,0,31,0,54,73,6,0,13,0,1,0,0,214,27,0,52,9,0,363,6,83,1,1,26,449,31,50,124,113,102,221,259,0,0,0,0,0,0,0,0,0,0,504272975
"40135030201",119,26,58,35,31,47,41,2,4,0,20,5,0,9,8,0,0,3,0,0,0,0,0,6,28,0,34,86,3,22,1,0,7,109,10,10,37,30,16,74,45,0,0,0,0,0,0,0,0,0,0,282392866
"40135030202",1147,216,661,270,409,506,232,8,2,27,29,7,2,234,38,34,38,1,25,0,81,257,217,18,46,13,70,761,55,237,21,0,73,1086,61,123,281,353,174,431,716,0,0,0,0,0,0,0,0,0,0,1149742383
"40135030301",1356,328,765,263,332,674,350,0,0,24,3,121,0,50,0,7,43,14,6,0,18,336,407,133,121,0,73,877,67,325,12,1,74,1253,103,129,342,389,168,526,830,0,0,0,0,0,0,0,0,0,0,262221947
"40135030302",3534,891,1771,872,1609,1381,544,58,0,29,82,0,6,518,48,11,109,15,114,0,345,51,1374,39,379,72,284,2544,155,573,31,1,230,3320,214,386,961,888,408,1268,2266,0,0,0,0,0,0,0,0,0,0,2017091900
"40135030401",178,23,107,48,35,63,80,0,1,0,0,23,0,53,12,0,0,0,4,4,13,61,1,0,0,0,6,137,2,28,3,0,8,169,9,21,40,56,38,99,79,0,0,0,0,0,0,0,0,0,0,302563785
"40135030402",754,147,443,164,226,308,220,0,0,4,64,58,4,120,32,7,13,8,14,37,24,224,16,0,63,20,46,575,8,107,9,0,55,694,60,77,187,211,132,347,407,0,0,0,0,0,0,0,0,0,0,847178598
"40137000101",3457,876,1794,787,1120,1377,960,0,3,0,74,34,49,714,1,21,58,86,19,0,159,559,1225,105,269,17,64,3016,148,167,31,3,92,3245,212,316,876,854,535,1109,2348,0,0,0,0,0,0,0,0,0,0,907691355
"40137000102",527,95,301,131,102,194,231,0,35,0,48,122,32,37,8,0,1,13,4,0,27,106,3,16,22,50,3,468,18,29,2,0,10,501,26,48,142,140,102,348,179,0,0,0,0,0,0,0,0,0,0,625298489
"40137000200",899,346,407,146,393,334,172,0,60,0,10,0,42,82,31,15,47,4,23,0,24,23,236,28,261,13,0,784,41,33,11,1,29,815,84,75,185,200,93,337,562,0,0,0,0,0,0,0,0,0,0,544614813
"40137000300",1425,299,751,375,318,632,475,11,158,7,31,0,37,271,0,8,275,6,145,0,34,5,173,0,44,19,201,1275,53,56,4,4,33,1351,74,119,404,386,217,636,789,0,0,0,0,0,0,0,0,0,0,968204112
"40137000400",2623,524,1451,648,175,915,1533,0,39,0,217,1884,29,29,13,3,21,2,52,0,24,56,52,15,13,20,154,2366,91,96,22,1,47,2489,134,251,804,706,338,1952,671,0,0,0,0,0,0,0,0,0,0,625298489
"40137000600",3447,753,1880,814,377,1355,1715,0,1682,56,19,360,76,82,396,19,36,9,68,37,252,0,172,13,101,57,12,3043,142,151,31,5,75,3249,198,339,1045,893,417,2416,1031,0,0,0,0,0,0,0,0,0,0,1169913302
"40137000800",874,190,468,216,116,406,352,2,98,8,132,338,1,153,28,0,10,0,56,0,6,0,1,0,0,35,6,787,16,40,7,3,21,819,55,70,287,206,121,644,230,0,0,0,0,0,0,0,0,0,0,867349517
"40137000901",1026,228,553,245,319,422,285,0,23,0,54,39,8,129,0,23,58,3,37,0,9,274,248,1,82,38,0,917,18,58,6,0,27,978,48,76,284,265,173,334,692,0,0,0,0,0,0,0,0,0,0,907691355
"40137000902",1085,308,525,252,321,437,327,0,19,10,40,347,37,135,27,7,69,59,9,0,9,58,6,7,126,87,33,992,17,48,3,2,23,1011,74,112,301,254,110,671,414,0,0,0,0,0,0,0,0,0,0,988375031
"40137001000",494,107,280,107,120,151,223,0,237,6,33,0,23,87,59,0,6,0,0,0,0,0,0,0,14,16,13,424,10,43,1,1,15,472,22,51,159,125,52,339,155,0,0,0,0,0,0,0,0,0,0,484102056
"40137001100",579,133,294,152,198,242,139,0,27,3,23,19,49,78,2,6,30,0,21,0,7,188,53,0,45,3,25,527,4,30,1,0,17,554,25,46,167,138,95,215,364,0,0,0,0,0,0,0,0,0,0,927862274
"40139950600",707,142,374,191,189,219,299,94,41,112,76,1,23,29,7,2,18,4,6,6,0,163,8,0,78,7,32,671,13,8,5,0,10,549,158,80,186,159,140,392,315,0,0,0,0,0,0,0,0,0,0,847178598
"40139950700",1154,246,643,265,271,466,417,265,54,2,269,0,22,92,9,1,23,4,0,0,46,274,4,0,35,15,39,1048,47,20,16,0,23,754,400,204,264,252,188,719,435,0,0,0,0,0,0,0,0,0,0,685811246
"40139950800",2070,502,1033,535,604,908,558,0,20,59,133,40,140,244,33,40,91,10,111,1,74,425,158,16,226,65,184,1918,50,48,27,1,26,1606,464,249,455,545,319,918,1152,0,0,0,0,0,0,0,0,0,0,2138117414
"40139950900",5783,1439,3245,1099,976,2804,2003,3199,113,21,77,104,57,526,17,193,91,17,130,293,153,0,359,30,311,41,51,4894,431,95,266,14,83,3425,2358,1285,1168,1186,705,3375,2408,0,0,0,0,0,0,0,0,0,0,1734699034
"40139951000",415,110,214,91,93,188,134,202,0,8,35,0,26,6,4,0,21,0,2,0,5,66,0,0,26,1,13,378,9,7,11,1,9,258,157,68,88,77,72,251,164,0,0,0,0,0,0,0,0,0,0,383247461
"40141070100",393,79,201,113,51,258,84,120,0,0,29,6,15,9,0,0,56,0,2,0,0,0,8,0,0,11,137,322,31,20,7,0,13,304,89,54,91,107,62,221,172,0,0,0,0,0,0,0,0,0,0,282392866
"40141070200",188,28,105,55,41,62,85,2,7,38,0,0,0,9,1,0,0,8,2,4,0,73,31,0,0,4,9,175,7,4,1,0,1,173,15,23,47,50,40,94,94,0,0,0,0,0,0,0,0,0,0,242051028
"40141070300",783,140,417,226,135,417,231,38,0,2,0,346,7,37,0,0,34,6,7,21,3,135,116,4,5,2,20,648,88,28,5,0,14,595,188,101,219,223,100,319,464,0,0,0,0,0,0,0,0,0,0,544614813
"40141070400",450,102,232,116,141,216,93,28,0,3,4,0,48,46,23,19,19,0,11,45,3,0,37,0,71,7,86,400,21,17,5,1,6,357,93,69,113,110,56,249,201,0,0,0,0,0,0,0,0,0,0,705982165
"40141070500",142,24,70,48,44,58,40,7,3,0,11,0,15,19,0,2,15,0,0,3,0,51,1,0,2,0,13,120,11,5,0,0,6,121,21,21,37,41,19,53,89,0,0,0,0,0,0,0,0,0,0,262221947
"40143000100",1480,267,873,340,151,681,648,0,0,0,60,923,60,61,163,0,0,61,14,76,6,0,14,0,27,15,0,1147,105,118,49,5,56,1357,123,183,437,390,203,1120,360,0,0,0,0,0,0,0,0,0,0,463931137
"40143000200",1005,176,590,239,113,304,588,0,0,0,43,388,330,12,133,0,0,0,0,0,1,18,65,0,1,14,0,763,107,75,13,1,46,940,65,92,307,285,145,802,203,0,0,0,0,0,0,0,0,0,0,403418380
"40143000300",272,56,160,56,68,113,91,0,0,0,1,63,5,41,70,0,0,0,17,0,34,0,22,0,13,6,0,199,38,17,6,1,11,236,36,29,83,77,27,188,84,0,0,0,0,0,0,0,0,0,0,363076542
"40143000400",952,177,556,219,107,496,349,7,0,0,60,350,26,38,379,0,1,0,13,0,0,0,45,0,27,6,0,648,169,31,72,1,31,800,152,124,263,260,128,485,467,0,0,0,0,0,0,0,0,0,0,322734704
"40143000500",445,112,252,81,67,292,86,0,0,0,0,6,0,381,0,2,2,0,0,0,0,34,12,0,0,8,0,327,82,21,2,0,13,404,41,61,112,125,35,213,232,0,0,0,0,0,0,0,0,0,0,282392866
"40143000600",137,34,84,19,61,30,46,0,0,0,48,0,0,0,0,9,0,4,0,0,0,0,7,0,0,69,0,98,21,12,0,0,6,127,10,15,29,36,23,70,67,0,0,0,0,0,0,0,0,0,0,121025514
"40143000700",53,14,21,18,28,17,8,0,0,0,0,0,0,19,0,0,13,3,0,0,9,0,9,0,0,0,0,18,27,2,2,0,4,52,1,7,13,12,7,19,34,0,0,0,0,0,0,0,0,0,0,181538271
"40143000800",21,5,4,12,5,14,2,0,0,0,2,0,3,6,0,4,0,0,2,0,0,0,4,0,0,0,0,19,2,0,0,0,0,18,3,3,3,4,6,8,13,0,0,0,0,0,0,0,0,0,0,121025514
"40143000900",58,13,26,19,24,27,7,0,0,0,0,0,1,0,0,0,4,15,0,0,12,0,2,0,18,6,0,35,12,7,2,0,2,54,4,9,16,12,8,23,35,0,0,0,0,0,0,0,0,0,0,181538271
"40143001000",332,43,177,112,40,200,92,0,0,0,14,1,0,1,0,0,0,260,0,0,2,38,9,3,2,0,2,182,111,20,3,0,16,320,12,51,95,95,48,167,165,0,0,0,0,0,0,0,0,0,0,161367352
"40143001200",1673,346,942,385,178,804,691,0,0,0,112,337,469,30,36,0,0,7,11,0,41,0,585,0,14,26,5,1310,184,105,21,1,52,1540,133,174,462,434,257,1101,572,0,0,0,0,0,0,0,0,0,0,948033193
"40143001300",1453,349,808,296,175,537,741,0,1,2,194,780,243,79,13,7,3,12,40,0,14,0,24,0,3,38,0,1116,143,103,32,1,58,1254,199,199,370,348,187,1133,320,0,0,0,0,0,0,0,0,0,0,443760218
"40143001400",1454,231,795,428,152,593,709,0,0,0,63,851,43,164,68,0,3,7,17,0,2,0,207,0,4,25,0,1102,177,79,51,0,45,1328,126,191,397,412,223,1042,412,0,0,0,0,0,0,0,0,0,0,564785732
"40143001500",354,83,192,79,130,156,68,0,0,0,25,105,14,8,0,0,0,4,6,0,11,2,39,0,109,31,0,275,54,12,2,0,11,281,73,63,86,82,40,169,185,0,0,0,0,0,0,0,0,0,0,524443894
"40143001600",1449,305,851,293,185,455,809,0,14,0,190,855,67,60,49,7,8,18,23,0,75,0,17,0,60,6,0,1111,145,100,44,0,49,1311,138,175,420,385,164,1163,286,0,0,0,0,0,0,0,0,0,0,584956651
"40143001700",780,216,399,165,306,262,212,0,0,0,80,14,68,149,38,9,13,1,105,0,202,9,56,0,22,14,0,526,163,51,10,2,28,743,37,89,181,197,97,439,341,0,0,0,0,0,0,0,0,0,0,665640327
"40143001800",140,23,78,39,52,60,28,0,0,0,6,8,15,13,0,0,3,5,9,0,0,0,48,4,21,8,0,112,12,11,2,0,3,125,15,10,48,40,19,80,60,0,0,0,0,0,0,0,0,0,0,221880109
"40143001900",136,28,77,31,47,62,27,0,0,0,18,24,0,38,0,0,0,0,31,0,3,0,15,0,0,7,0,105,9,9,5,0,8,129,7,11,41,30,26,52,84,0,0,0,0,0,0,0,0,0,0,221880109
"40143002000",252,79,119,54,82,105,65,0,37,0,0,0,0,135,0,9,7,3,0,0,4,0,27,0,25,5,0,193,29,12,4,0,14,214,38,37,51,48,37,122,130,0,0,0,0,0,0,0,0,0,0,242051028
"40143002100",1993,300,1043,650,361,747,885,0,0,0,30,338,0,51,0,0,55,0,31,0,107,1234,2,0,142,3,0,1514,226,91,86,0,76,1865,128,181,439,506,567,1035,958,0,0,0,0,0,0,0,0,0,0,262221947
"40143002301",3653,702,2131,820,758,1616,1279,0,0,0,651,614,219,196,248,50,45,44,100,0,740,15,443,3,64,221,0,2616,520,278,83,8,148,3399,254,475,1022,962,492,2503,1150,0,0,0,0,0,0,0,0,0,0,1734699034
"40143002500",31934,5182,18625,8127,3956,8331,19647,0,2008,3438,613,345,964,421,939,2034,2535,193,4277,1408,2440,29,2277,494,2096,636,4787,25734,3019,1666,503,13,999,30515,1419,2258,6671,9052,8771,17666,14268,0,0,0,0,0,0,0,0,0,0,NA
"40143002700",973,250,546,177,224,421,328,10,0,0,82,321,114,92,2,1,8,9,14,20,26,0,84,28,144,18,0,759,109,63,9,2,31,869,104,111,263,221,128,617,356,0,0,0,0,0,0,0,0,0,0,726153084
"40143002900",145,46,69,30,70,51,24,0,0,0,15,9,1,57,1,0,0,2,9,0,29,0,11,0,5,6,0,108,15,14,0,0,8,134,11,14,33,40,12,69,76,0,0,0,0,0,0,0,0,0,0,262221947
"40143003000",226,29,145,52,31,89,106,0,0,0,9,38,146,3,24,0,0,0,0,0,0,0,4,0,0,2,0,179,13,20,8,1,5,208,18,27,64,67,39,166,60,0,0,0,0,0,0,0,0,0,0,201709190
"40143003100",3119,467,1811,841,316,790,2013,0,428,14,13,65,57,47,4,81,407,118,1032,17,38,9,371,95,151,167,5,2723,133,124,46,0,93,3011,108,190,693,861,908,1641,1478,0,0,0,0,0,0,0,0,0,0,847178598
"40143003200",2608,516,1535,557,565,935,1108,0,22,0,173,13,52,73,8,15,790,52,162,117,193,6,492,11,199,217,13,2043,286,148,38,2,91,2447,161,207,618,666,601,999,1609,0,0,0,0,0,0,0,0,0,0,705982165
"40143003300",8327,1965,4558,1804,1026,3322,3979,0,777,0,0,4,25,174,0,1,121,17,107,0,125,0,6441,18,484,33,0,6505,759,480,230,7,346,7848,479,607,1649,2418,1688,2519,5808,0,0,0,0,0,0,0,0,0,0,766494922
"40143003400",5240,1299,2899,1042,1228,2047,1965,1,0,0,42,39,18,235,8,0,35,99,150,17,747,0,3401,9,407,32,0,3851,755,328,120,3,183,4916,324,432,1006,1530,973,1755,3485,0,0,0,0,0,0,0,0,0,0,625298489
"40143003500",1315,500,610,205,518,575,222,0,0,0,16,26,33,352,1,0,91,24,103,0,336,0,5,0,282,46,0,1040,124,86,15,1,49,1185,130,129,262,270,154,746,569,0,0,0,0,0,0,0,0,0,0,766494922
"40143003600",778,180,399,199,202,269,307,0,21,0,4,20,33,58,0,43,55,48,174,3,94,1,72,26,63,63,0,629,69,45,6,4,25,729,49,65,158,197,178,355,423,0,0,0,0,0,0,0,0,0,0,766494922
"40143003700",911,250,423,238,508,267,136,0,1,0,34,3,6,113,3,2,11,13,125,15,19,2,27,1,204,16,316,697,95,69,12,1,37,857,54,114,209,207,131,455,456,0,0,0,0,0,0,0,0,0,0,625298489
"40143003800",2349,627,1186,536,575,888,886,0,0,407,248,388,54,804,12,0,34,17,33,38,30,23,4,10,151,96,0,1858,205,149,42,2,93,2197,152,198,574,574,376,1534,815,0,0,0,0,0,0,0,0,0,0,544614813
"40143003900",9172,1595,4738,2839,2248,4485,2439,0,0,0,29,5,13,184,0,81,67,29,37,1,624,7318,521,1,188,74,0,6362,1982,424,128,4,272,8492,680,844,2034,2546,2153,2701,6471,0,0,0,0,0,0,0,0,0,0,806836760
"40143004000",1841,540,905,396,576,838,427,0,0,0,26,15,70,259,4,14,280,19,144,0,559,9,362,3,32,45,0,1381,228,105,48,3,76,1713,128,182,382,440,297,876,965,0,0,0,0,0,0,0,0,0,0,827007679
"40143004101",222,49,115,58,59,100,63,0,1,0,10,0,3,74,0,0,3,9,16,0,20,0,69,0,0,17,0,178,22,8,5,0,9,209,13,21,48,69,35,82,140,0,0,0,0,0,0,0,0,0,0,524443894
"40143004200",1241,315,623,303,339,474,428,0,9,0,16,6,25,158,0,32,35,71,242,0,44,0,356,9,177,61,0,1008,112,71,15,0,35,1180,61,86,281,309,250,457,784,0,0,0,0,0,0,0,0,0,0,685811246
"40143004301",2241,700,1024,517,846,721,674,0,103,10,4,102,14,705,1,4,225,13,234,3,78,3,10,133,549,50,0,1847,191,90,43,1,69,2091,150,174,430,493,444,837,1404,0,0,0,0,0,0,0,0,0,0,584956651
"40143004302",1022,402,459,161,366,384,272,0,15,0,37,13,17,77,3,93,57,12,37,0,80,6,12,34,458,71,0,856,60,47,13,3,43,942,80,81,195,202,142,449,573,0,0,0,0,0,0,0,0,0,0,705982165
"40143004400",851,343,385,123,314,349,188,0,33,0,19,0,24,130,6,2,1,16,58,0,10,0,47,0,362,143,0,700,55,42,18,0,36,796,55,67,158,173,110,358,493,0,0,0,0,0,0,0,0,0,0,463931137
"40143004500",123,17,49,57,37,49,37,0,0,0,11,2,8,5,0,1,5,2,15,4,1,0,14,0,4,51,0,112,7,1,0,0,3,113,10,15,30,36,25,54,69,0,0,0,0,0,0,0,0,0,0,685811246
"40143004600",667,104,401,162,92,241,334,0,0,0,66,120,1,9,70,0,11,9,35,109,50,15,54,6,52,60,0,524,64,41,17,1,20,586,81,81,185,183,114,470,197,0,0,0,0,0,0,0,0,0,0,363076542
"40143004700",1262,250,720,292,206,480,576,0,8,3,69,737,21,71,111,3,2,9,142,0,4,0,4,0,50,28,0,1028,84,91,15,2,42,1139,123,133,381,316,182,982,280,0,0,0,0,0,0,0,0,0,0,484102056
"40143004800",476,139,229,108,156,178,142,0,1,0,36,0,59,3,18,11,22,20,10,0,16,0,157,0,109,14,0,361,68,25,5,0,17,456,20,33,112,135,57,222,254,0,0,0,0,0,0,0,0,0,0,564785732
"40143004900",3083,650,1744,689,595,978,1510,0,0,61,273,660,205,766,225,0,10,38,80,29,492,0,28,97,16,103,0,2491,252,209,25,3,103,2812,271,375,863,788,407,2214,869,0,0,0,0,0,0,0,0,0,0,584956651
"40143005001",734,225,361,148,196,308,230,0,0,0,7,18,4,282,0,10,171,2,22,0,8,0,34,78,42,56,0,606,37,52,11,3,25,678,56,61,155,180,113,327,407,0,0,0,0,0,0,0,0,0,0,282392866
"40143005002",1739,554,833,352,581,750,408,3,32,0,22,3,16,324,8,6,54,84,312,0,336,0,169,6,301,63,0,1404,155,87,23,2,68,1619,120,155,371,389,270,849,890,0,0,0,0,0,0,0,0,0,0,605127570
"40143005100",958,172,526,260,236,377,345,0,2,0,9,0,39,9,0,1,22,18,215,0,64,6,501,0,54,18,0,768,73,62,15,0,40,888,70,80,198,282,226,307,651,0,0,0,0,0,0,0,0,0,0,363076542
"40143005200",2609,720,1354,535,790,878,941,0,43,10,5,19,36,154,140,0,313,44,264,165,582,0,330,6,469,29,0,2136,220,116,62,1,74,2416,193,199,527,624,539,1272,1337,0,0,0,0,0,0,0,0,0,0,463931137
"40143005300",465,160,204,101,232,147,86,1,0,0,17,0,68,155,1,11,3,4,10,0,8,39,12,0,129,6,1,363,51,23,9,0,19,443,22,52,95,98,60,225,240,0,0,0,0,0,0,0,0,0,0,463931137
"40143005401",207,56,115,36,25,80,102,0,2,92,88,1,2,8,0,0,0,3,2,0,2,0,0,0,0,7,0,165,5,24,0,0,13,181,26,15,50,55,31,163,44,0,0,0,0,0,0,0,0,0,0,242051028
"40143005402",1603,358,881,364,386,598,619,0,2,17,107,321,17,111,0,5,90,9,107,2,49,323,182,2,139,46,74,1349,25,157,12,0,60,1537,66,131,397,441,276,777,826,0,0,0,0,0,0,0,0,0,0,1411964330
"40143005500",770,129,434,207,175,257,338,0,50,0,17,6,8,33,15,7,2,0,27,0,4,450,35,2,22,24,68,619,11,97,2,0,41,745,25,69,200,208,164,286,484,0,0,0,0,0,0,0,0,0,0,584956651
"40143005600",193,43,104,46,54,86,53,0,0,6,101,0,12,37,2,1,10,2,2,0,2,0,1,0,0,6,11,149,5,28,3,0,8,184,9,20,51,45,34,125,68,0,0,0,0,0,0,0,0,0,0,463931137
"40143005700",56,19,28,9,38,14,4,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,15,0,34,0,0,21,25,7,1,0,2,53,3,10,11,12,4,21,35,0,0,0,0,0,0,0,0,0,0,121025514
"40143005801",3119,562,1807,750,866,1069,1184,1,20,0,99,452,10,81,11,16,14,31,92,0,51,1458,76,0,182,200,325,2692,123,160,44,3,97,2863,256,302,759,824,672,1257,1862,0,0,0,0,0,0,0,0,0,0,786665841
"40143005805",3878,1603,1672,603,1638,1424,816,0,8,3,149,125,68,1204,0,63,204,81,299,1,59,16,290,3,1217,88,0,3157,265,215,93,3,145,3621,257,311,748,749,467,1754,2124,0,0,0,0,0,0,0,0,0,0,726153084
"40143005806",744,287,342,115,335,266,143,0,0,0,89,10,5,256,11,1,44,18,26,3,19,2,65,45,149,1,0,612,47,38,17,0,30,689,55,59,134,137,127,357,387,0,0,0,0,0,0,0,0,0,0,524443894
"40143005807",3185,1137,1485,563,1186,1360,639,0,1,0,76,113,59,1213,4,49,86,32,93,5,63,25,665,32,537,132,0,2591,189,200,60,4,141,2985,200,252,685,696,415,1380,1805,0,0,0,0,0,0,0,0,0,0,1432135249
"40143005808",4707,869,2829,1009,322,1934,2451,0,6,37,64,2209,130,34,48,397,569,1,140,228,776,3,9,0,32,24,0,3479,608,249,206,5,160,4391,316,411,1146,1364,917,2885,1822,0,0,0,0,0,0,0,0,0,0,766494922
"40143005900",9224,1757,5404,2063,943,3355,4926,7,1,0,1342,3268,1967,366,941,115,47,152,164,8,252,54,34,20,204,109,173,7339,679,586,283,11,326,8376,848,1108,2554,2487,1318,7086,2138,0,0,0,0,0,0,0,0,0,0,1169913302
"40143006000",650,214,292,144,348,217,85,0,14,0,1,18,20,227,7,13,6,1,10,0,33,0,44,12,209,35,0,482,87,41,18,0,22,596,54,99,137,123,77,331,319,0,0,0,0,0,0,0,0,0,0,443760218
"40143006200",256,38,159,59,66,131,59,0,0,0,0,59,0,76,0,0,10,13,0,0,1,0,73,20,0,4,0,154,82,7,5,0,8,230,26,29,91,65,33,129,127,0,0,0,0,0,0,0,0,0,0,423589299
"40143006506",417,171,165,81,208,147,62,38,0,0,1,0,6,194,2,0,12,8,1,0,40,0,17,0,64,22,12,350,20,29,7,0,11,388,29,45,81,72,48,212,205,0,0,0,0,0,0,0,0,0,0,282392866
"40143006507",137,35,79,23,15,45,77,0,57,0,20,0,2,3,12,0,1,5,3,0,3,0,1,0,0,26,4,125,3,5,0,0,4,134,3,13,28,34,27,93,44,0,0,0,0,0,0,0,0,0,0,242051028
"40143006600",4676,807,2761,1108,293,1903,2480,0,7,0,579,2985,62,90,301,108,19,5,122,0,105,129,0,0,64,98,2,3680,380,238,190,5,183,4213,463,570,1279,1269,751,3521,1155,0,0,0,0,0,0,0,0,0,0,685811246
"40143006701",2268,508,1245,515,390,851,1027,0,12,0,571,629,188,266,21,0,6,18,10,0,44,133,54,0,275,41,0,1757,254,129,44,6,78,2014,254,286,624,573,277,1624,644,0,0,0,0,0,0,0,0,0,0,665640327
"40143006703",4245,1110,2157,978,1096,1727,1422,0,38,41,314,131,22,452,0,8,177,57,136,0,170,1614,305,63,581,62,74,3558,232,229,88,2,136,3874,371,386,892,1001,856,1688,2557,0,0,0,0,0,0,0,0,0,0,1028716869
"40143006705",3180,1344,1317,519,1319,1138,723,0,1,68,96,11,8,1111,170,23,17,28,110,0,59,191,408,30,761,40,48,2532,264,213,51,3,117,2935,245,253,554,611,418,1476,1704,0,0,0,0,0,0,0,0,0,0,746324003
"40143006707",988,274,531,183,193,358,437,1,0,54,85,300,70,58,3,1,14,8,113,4,93,6,79,0,58,41,0,816,43,75,19,1,34,914,74,78,206,247,183,586,402,0,0,0,0,0,0,0,0,0,0,827007679
"40143006708",230,48,123,59,64,88,78,0,1,3,55,4,16,7,0,2,8,2,53,8,13,2,8,8,31,9,0,193,9,18,2,0,8,214,16,24,62,52,44,148,82,0,0,0,0,0,0,0,0,0,0,847178598
"40143006801",111,30,62,19,48,38,25,0,0,0,5,0,4,18,0,0,6,5,5,0,10,15,11,0,26,6,0,73,20,10,1,0,7,102,9,10,36,24,11,54,57,0,0,0,0,0,0,0,0,0,0,221880109
"40143006803",651,119,318,214,314,186,151,0,8,0,1,3,15,310,0,0,65,32,112,0,5,1,19,0,53,27,0,562,31,32,3,0,23,621,30,50,180,186,116,185,466,0,0,0,0,0,0,0,0,0,0,221880109
"40143006804",222,74,101,47,101,93,28,0,0,0,11,0,13,121,0,0,1,5,0,0,6,0,27,0,32,6,0,169,27,6,14,1,5,205,17,27,50,45,26,94,128,0,0,0,0,0,0,0,0,0,0,221880109
"40143006901",2061,567,1011,483,660,767,634,0,2,2,28,6,42,211,6,1,250,58,306,0,224,41,361,6,463,54,0,1624,220,94,38,5,80,1929,132,176,433,468,417,786,1275,0,0,0,0,0,0,0,0,0,0,605127570
"40143006902",636,172,298,166,208,230,198,0,0,0,20,1,0,181,11,11,124,8,19,0,9,11,77,0,146,18,0,508,46,45,11,0,26,598,38,57,131,150,126,262,374,0,0,0,0,0,0,0,0,0,0,302563785
"40143006903",862,228,430,204,315,362,185,0,2,0,49,1,50,137,17,4,55,32,78,0,79,0,91,0,200,67,0,728,42,51,18,1,22,786,76,85,209,222,118,394,468,0,0,0,0,0,0,0,0,0,0,564785732
"40143006905",5160,1039,2810,1311,911,1922,2327,0,0,0,287,787,734,849,110,27,629,213,180,309,439,8,234,11,144,199,0,4189,399,311,91,4,166,4864,296,483,1431,1341,866,3103,2057,0,0,0,0,0,0,0,0,0,0,544614813
"40143006906",4648,1032,2555,1061,679,1793,2176,0,24,6,517,919,728,765,22,28,70,63,84,25,263,7,824,37,134,132,0,3736,332,288,118,2,172,4385,263,405,1201,1254,756,2915,1733,0,0,0,0,0,0,0,0,0,0,423589299
"40143006907",2369,566,1273,530,656,1092,621,0,0,0,123,341,243,33,59,35,9,20,119,0,1050,16,96,0,112,113,0,1857,220,150,42,0,100,2170,199,271,609,610,313,1419,950,0,0,0,0,0,0,0,0,0,0,302563785
"40143007000",5561,1311,2696,1554,2245,1953,1363,0,63,0,20,0,154,858,8,44,72,181,254,0,714,2257,468,9,345,114,0,4282,682,280,93,3,221,5254,307,440,1169,1466,1175,2306,3255,0,0,0,0,0,0,0,0,0,0,524443894
"40143007101",1772,305,1042,425,301,560,911,0,0,0,93,333,265,111,0,462,158,15,123,0,26,0,10,2,129,45,0,1477,100,87,50,4,54,1671,101,172,420,493,382,1044,728,0,0,0,0,0,0,0,0,0,0,584956651
"40143007102",1012,223,558,231,147,487,378,0,5,0,290,3,40,118,2,0,117,0,78,0,187,0,52,0,13,26,81,788,78,85,17,1,43,899,113,118,253,265,153,553,459,0,0,0,0,0,0,0,0,0,0,342905623
"40143007200",631,203,319,109,258,287,86,0,0,0,19,0,74,187,3,0,40,22,1,0,24,0,103,0,141,17,0,490,70,33,17,1,20,581,50,88,144,119,77,336,295,0,0,0,0,0,0,0,0,0,0,625298489
