FID,h_geocode,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,createdate
9195,401091085233022,97,28,52,17,24,24,49,1,6,2,3,5,10,7,4,1,2,1,7,1,11,8,9,3,10,1,5,65,22,2,2,0,6,91,6,8,18,20,23,57,40,20170919
9196,401091085233023,60,13,28,19,10,26,24,0,0,1,0,4,2,6,4,0,3,2,4,0,3,9,11,1,4,0,6,39,15,3,1,0,2,58,2,6,13,19,9,32,28,20170919
9197,401091085233024,34,7,21,6,4,12,18,0,1,1,1,4,0,2,2,0,2,0,1,2,1,2,7,0,0,3,5,24,8,1,1,0,0,33,1,1,6,13,7,21,13,20170919
9198,401091085241000,200,36,119,45,48,51,101,0,11,1,14,16,7,18,3,2,14,3,11,5,13,10,29,2,18,7,16,133,27,10,18,0,12,186,14,16,48,52,48,103,97,20170919
9199,401091085241001,8,1,5,2,2,2,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,3,0,0,0,1,8,0,0,0,0,0,8,0,0,2,3,2,3,5,20170919
9200,401091085241002,94,15,62,17,18,23,53,0,3,0,5,9,4,8,1,0,8,4,7,0,9,12,11,1,6,1,5,72,12,1,4,0,5,93,1,8,19,27,25,50,44,20170919
9201,401091085241003,48,10,28,10,10,18,20,0,2,0,0,5,4,4,3,1,0,0,1,0,1,2,9,1,10,1,4,29,14,4,0,0,1,46,2,5,18,10,5,24,24,20170919
9202,401091085241005,61,8,39,14,8,25,28,0,2,0,1,3,1,4,3,2,7,0,5,2,4,5,10,1,5,1,5,50,2,2,7,0,0,56,5,8,9,17,19,26,35,20170919
9203,401091085241006,54,9,37,8,8,13,33,0,5,1,3,2,1,7,1,1,2,1,3,1,1,4,11,2,4,1,3,35,9,0,7,0,3,51,3,2,16,12,15,29,25,20170919
9204,401091085241007,86,23,43,20,21,21,44,0,1,0,5,7,8,9,5,0,4,0,1,5,6,5,16,0,9,0,5,61,18,0,2,0,5,83,3,8,13,20,22,53,33,20170919
9205,401091085241008,12,3,5,4,2,2,8,0,2,0,1,0,1,0,0,0,0,1,0,0,1,2,0,0,1,0,3,9,3,0,0,0,0,12,0,1,0,6,2,8,4,20170919
9206,401091085241009,49,10,29,10,7,14,28,0,0,2,0,4,3,5,2,0,1,3,3,0,6,4,7,1,4,1,3,28,19,0,1,0,1,48,1,5,10,14,10,21,28,20170919
9207,401091085241010,46,9,24,13,5,13,28,0,0,0,1,5,3,6,0,1,6,0,3,1,3,0,6,0,7,0,4,33,4,0,7,0,2,43,3,4,8,15,10,28,18,20170919
9208,401091085241011,31,5,17,9,7,13,11,0,0,0,2,1,1,2,0,0,1,1,3,1,2,2,5,0,6,2,2,25,5,0,1,0,0,30,1,2,9,9,6,16,15,20170919
9209,401091085241012,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,20170919
9210,401091085241013,3,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,0,0,3,0,0,1,1,1,1,2,20170919
9211,401091085241014,17,3,7,7,3,7,7,0,0,0,1,2,0,2,0,1,0,0,1,2,1,2,2,1,2,0,0,11,6,0,0,0,0,16,1,4,3,7,0,10,7,20170919
9212,401091085241015,52,5,33,14,11,15,26,0,0,0,1,6,3,1,2,2,1,3,5,2,5,4,11,0,4,0,2,35,7,0,9,0,1,50,2,5,12,9,21,29,23,20170919
9213,401091085241016,22,6,13,3,4,8,10,0,1,0,1,2,1,2,1,2,1,0,1,0,1,1,2,2,1,0,3,11,4,0,7,0,0,22,0,1,4,6,5,13,9,20170919
9214,401091085241017,47,11,21,15,6,12,29,0,0,1,1,4,2,8,1,1,4,0,3,2,2,6,6,0,1,2,3,35,6,0,6,0,0,46,1,3,12,14,7,23,24,20170919
9215,401091085241018,22,2,12,8,4,7,11,0,2,0,1,1,1,3,0,1,3,0,2,1,0,0,4,0,2,0,1,14,5,0,0,0,3,19,3,2,7,7,4,13,9,20170919
9216,401091085241019,14,3,9,2,4,2,8,0,0,0,0,0,2,4,0,0,0,0,2,1,0,0,2,0,0,0,3,10,4,0,0,0,0,14,0,2,4,3,2,8,6,20170919
9217,401091085241020,77,12,49,16,16,24,37,0,3,0,3,6,3,9,3,2,1,1,2,3,5,7,13,1,6,2,7,45,19,0,9,0,4,75,2,7,21,18,19,39,38,20170919
9218,401091085241021,59,17,26,16,14,15,30,0,1,0,2,5,2,8,1,0,5,1,8,0,8,3,5,0,5,0,5,40,8,9,2,0,0,52,7,5,11,13,13,30,29,20170919
9219,401091085241022,38,3,28,7,10,8,20,0,2,0,2,2,2,2,2,2,3,0,3,0,3,4,6,1,0,0,4,26,4,4,4,0,0,37,1,9,6,8,12,13,25,20170919
9220,401091085241023,52,17,24,11,16,10,26,0,1,1,1,2,2,8,0,1,6,0,4,0,4,5,8,3,3,0,3,47,3,0,2,0,0,49,3,3,9,15,8,19,33,20170919
9221,401091085241024,81,16,42,23,21,24,36,0,1,2,5,5,0,7,3,1,5,4,3,5,7,4,12,1,13,0,3,64,5,0,9,1,2,71,10,7,13,22,23,46,35,20170919
9222,401091085241025,24,4,15,5,6,8,10,0,0,1,0,2,1,3,1,2,0,1,3,0,0,1,2,0,4,2,1,16,4,0,4,0,0,21,3,3,9,5,3,12,12,20170919
9223,401091085241026,16,4,9,3,5,1,10,0,2,0,1,0,2,0,1,0,0,0,0,0,2,1,4,0,2,1,0,15,0,0,1,0,0,16,0,0,3,6,3,9,7,20170919
9224,401091085241027,27,2,19,6,4,8,15,0,1,0,2,1,4,5,0,0,0,0,2,1,3,3,3,0,1,0,1,19,1,5,2,0,0,27,0,1,8,8,8,14,13,20170919
9225,401091085241028,41,6,25,10,6,11,24,0,1,0,4,1,1,5,4,0,1,1,2,1,5,5,3,0,3,1,3,31,2,1,6,0,1,41,0,3,7,14,11,20,21,20170919
9226,401091085241029,16,3,11,2,7,4,5,0,1,0,0,1,0,3,1,0,0,0,1,0,0,2,2,0,4,0,1,16,0,0,0,0,0,16,0,0,3,3,7,8,8,20170919
9227,401091085242003,4,2,2,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,4,0,1,0,1,0,3,1,20170919
9228,401091085242004,5,1,2,2,0,3,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,1,0,1,2,3,2,20170919
9229,401091085242005,16,5,7,4,4,3,9,0,2,0,0,0,0,0,0,1,0,0,1,1,2,0,5,0,2,1,1,14,2,0,0,0,0,16,0,1,2,4,4,10,6,20170919
9230,401091085242006,53,8,29,16,9,14,30,1,1,0,3,1,2,3,2,0,4,1,5,2,4,9,7,0,2,0,6,51,2,0,0,0,0,52,1,2,11,17,15,35,18,20170919
9231,401091085242007,16,1,12,3,2,4,10,0,1,0,0,2,0,2,1,0,2,1,0,1,2,1,1,0,1,0,1,13,2,0,1,0,0,15,1,3,4,3,5,10,6,20170919
9232,401091085242008,3,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,3,0,0,0,0,1,1,2,20170919
9233,401091085242009,5,0,3,2,1,0,4,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,5,0,0,2,2,1,0,5,20170919
9234,401091085242010,6,1,4,1,2,1,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,0,0,6,0,0,1,3,1,1,5,20170919
9235,401091085242011,162,34,82,46,40,45,77,1,7,1,5,12,7,19,6,3,9,3,14,0,10,12,24,3,14,4,8,135,12,2,10,0,3,161,1,14,26,50,38,93,69,20170919
9236,401091085242012,51,5,36,10,8,16,27,0,1,0,1,1,3,2,1,1,3,3,3,2,2,5,15,1,3,1,3,45,4,0,2,0,0,51,0,4,12,16,14,22,29,20170919
9237,401091085242013,16,5,7,4,2,6,8,0,0,0,0,0,0,1,2,1,2,1,1,0,1,0,3,0,1,1,2,16,0,0,0,0,0,16,0,0,4,5,2,7,9,20170919
9238,401091085242014,7,0,5,2,1,1,5,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,4,0,3,0,0,0,7,0,0,2,3,2,4,3,20170919
9239,401091085242015,21,4,14,3,2,4,15,0,0,0,1,0,1,2,0,0,4,3,1,1,1,3,1,0,1,1,1,19,2,0,0,0,0,21,0,5,3,4,5,11,10,20170919
9240,401091085242016,17,3,10,4,3,5,9,0,1,0,1,3,3,0,0,0,1,0,0,0,0,3,2,0,2,0,1,11,5,0,1,0,0,17,0,1,1,10,2,8,9,20170919
9241,401091085242017,60,15,32,13,14,15,31,0,2,0,1,5,4,4,1,1,3,2,5,0,4,9,6,0,7,3,3,46,10,1,3,0,0,58,2,5,13,16,11,22,38,20170919
9242,401091085251000,108,18,71,19,28,40,40,0,1,0,10,9,6,12,2,1,5,0,6,2,8,15,20,1,5,0,5,59,26,6,13,0,4,96,12,9,30,23,28,44,64,20170919
9243,401091085251001,54,13,30,11,14,21,19,0,0,1,5,1,2,3,2,1,1,0,2,2,8,7,11,0,4,1,3,31,18,2,1,1,1,47,7,11,6,11,13,19,35,20170919
9244,401091085251002,28,6,16,6,7,8,13,0,1,1,2,1,0,1,1,0,1,2,6,1,3,1,1,2,2,1,1,23,4,0,1,0,0,27,1,4,6,5,7,16,12,20170919
9245,401091085251003,22,6,13,3,7,5,10,0,1,0,1,1,1,4,2,0,0,0,2,2,2,3,1,0,1,0,1,21,0,0,1,0,0,20,2,4,4,5,3,14,8,20170919
9246,401091085251004,57,16,27,14,10,17,30,0,6,0,3,4,4,5,1,2,4,0,4,1,4,4,4,0,5,2,4,46,5,3,2,0,1,54,3,2,15,13,11,38,19,20170919
9247,401091085251005,131,34,61,36,26,57,48,0,6,0,6,8,10,13,2,4,5,4,10,2,13,16,10,1,14,3,4,97,15,0,10,0,9,128,3,14,23,34,26,68,63,20170919
9248,401091085251006,34,5,20,9,3,13,18,0,0,0,3,0,0,3,1,1,1,0,4,1,6,3,5,1,1,2,2,19,11,2,2,0,0,34,0,5,8,6,10,12,22,20170919
9249,401091085251007,13,3,8,2,2,5,6,0,1,0,0,0,1,0,0,0,0,1,1,0,3,3,2,0,1,0,0,6,7,0,0,0,0,13,0,0,2,5,3,5,8,20170919
9250,401091085251008,27,4,14,9,5,9,13,0,1,0,0,6,1,1,1,0,0,0,0,1,4,4,2,0,1,4,1,15,7,0,5,0,0,26,1,4,6,8,5,15,12,20170919
9251,401091085251009,59,12,38,9,16,23,20,1,1,2,0,6,1,7,1,2,3,0,3,2,2,7,7,0,7,3,4,39,15,5,0,0,0,54,5,10,17,12,8,28,31,20170919
9252,401091085251010,60,9,39,12,16,17,27,0,2,0,2,2,4,5,0,0,4,1,6,3,2,5,14,0,7,0,3,47,8,0,4,0,1,60,0,8,14,14,15,29,31,20170919
9253,401091085251011,45,10,18,17,9,17,19,0,2,0,2,4,2,4,1,1,3,1,4,0,4,4,5,2,2,1,3,35,1,1,7,0,1,45,0,3,5,12,15,19,26,20170919
9254,401091085251012,52,6,35,11,9,21,22,0,0,0,5,6,4,4,1,0,3,1,6,2,1,4,8,1,3,2,1,36,11,1,2,0,2,45,7,5,12,16,13,26,26,20170919
9255,401091085251013,27,8,9,10,7,11,9,0,4,0,2,0,0,4,0,0,1,0,1,1,1,2,4,0,2,2,3,23,4,0,0,0,0,23,4,1,9,5,4,11,16,20170919
9256,401091085251014,22,6,11,5,8,4,10,0,1,0,0,1,0,5,0,1,0,0,3,0,4,1,3,0,1,0,2,12,9,0,1,0,0,22,0,1,4,6,5,10,12,20170919
9257,401091085251015,41,13,20,8,8,14,19,0,2,0,1,4,2,7,0,1,2,0,2,0,4,6,6,0,2,2,0,27,11,0,1,0,2,41,0,2,6,13,7,15,26,20170919
9258,401091085252000,83,18,39,26,21,28,34,0,1,1,1,6,4,12,2,2,3,3,4,3,8,11,12,2,4,1,3,54,10,1,17,0,1,76,7,12,10,22,21,40,43,20170919
9259,401091085252001,89,21,44,24,22,26,41,0,2,0,1,9,0,4,2,4,4,1,4,1,9,9,19,0,12,4,4,60,8,2,14,4,1,82,7,7,19,24,18,43,46,20170919
9260,401091085252002,22,5,12,5,4,8,10,0,0,1,2,0,1,1,1,0,0,0,1,2,2,3,4,0,2,0,2,20,0,1,1,0,0,22,0,3,5,5,4,11,11,20170919
9261,401091085252003,44,9,23,12,8,11,25,0,3,0,2,2,1,10,0,0,2,2,3,0,3,4,7,1,2,0,2,38,5,1,0,0,0,43,1,6,10,10,9,14,30,20170919
9262,401091085252004,41,10,22,9,8,20,13,0,5,0,2,1,2,6,1,0,0,2,1,1,3,4,6,1,4,0,2,28,11,0,1,0,1,37,4,2,11,13,5,19,22,20170919
9263,401091085252005,96,23,44,29,23,35,38,0,3,0,3,7,2,12,5,0,2,1,6,3,5,14,13,3,8,2,7,79,10,0,7,0,0,94,2,7,26,24,16,44,52,20170919
9264,401091085252006,28,4,17,7,5,8,15,0,0,0,2,1,0,3,1,1,3,0,2,1,4,1,5,1,2,0,1,20,5,1,2,0,0,26,2,1,10,3,10,12,16,20170919
9265,401091085252007,27,4,13,10,7,9,11,0,1,0,2,3,2,2,0,0,0,2,2,0,2,2,3,0,3,2,1,19,4,0,2,0,2,27,0,5,7,7,4,16,11,20170919
9266,401091085261001,144,44,74,26,44,54,46,0,3,1,9,10,6,15,3,0,4,3,8,1,17,9,25,2,13,5,10,113,23,1,3,0,4,130,14,12,26,33,29,73,71,20170919
9267,401091085261002,58,17,33,8,10,22,26,0,4,0,3,3,2,8,1,2,3,1,2,1,4,5,14,1,3,0,1,46,7,1,3,0,1,51,7,4,10,14,13,25,33,20170919
9268,401091085261003,17,3,12,2,3,8,6,0,1,0,0,0,2,3,0,0,0,0,0,0,1,1,2,0,4,1,2,10,6,0,1,0,0,15,2,3,4,4,3,13,4,20170919
9269,401091085261004,18,5,12,1,5,7,6,0,0,2,0,1,1,1,0,0,0,0,0,2,2,2,1,0,3,0,3,17,1,0,0,0,0,18,0,2,4,4,3,8,10,20170919
9270,401091085261005,20,4,12,4,3,6,11,0,0,0,0,2,2,0,1,0,1,0,0,0,1,1,8,1,0,1,2,9,9,0,0,0,2,17,3,2,4,7,3,8,12,20170919
9271,401091085261006,17,4,10,3,3,10,4,0,0,0,0,2,0,2,1,0,1,0,1,0,2,1,2,0,3,0,2,13,3,1,0,0,0,17,0,2,5,4,2,9,8,20170919
9272,401091085261007,149,51,73,25,29,70,50,0,2,0,8,8,6,17,5,4,12,1,7,5,12,15,22,1,12,6,6,117,20,3,5,0,4,135,14,13,26,32,27,70,79,20170919
9273,401091085261008,17,1,13,3,3,6,8,0,1,0,1,3,1,2,1,0,1,0,1,0,1,2,1,0,0,1,1,12,0,0,5,0,0,17,0,1,3,7,5,9,8,20170919
9274,401091085261009,65,19,34,12,8,30,27,0,1,0,4,8,1,13,1,1,2,0,2,0,5,5,9,3,4,2,4,45,7,7,2,0,4,61,4,7,13,14,12,36,29,20170919
9275,401091085261010,17,3,10,4,1,12,4,0,0,0,2,2,0,1,0,0,0,1,1,1,1,1,5,0,0,0,2,12,4,1,0,0,0,17,0,3,1,5,5,9,8,20170919
9276,401091085261011,43,11,23,9,12,13,18,0,2,0,1,2,1,4,2,2,2,0,5,0,3,3,8,1,4,2,1,34,5,0,3,0,1,39,4,7,7,6,12,25,18,20170919
9277,401091085261012,16,9,7,0,2,10,4,0,1,0,1,1,1,2,1,0,1,0,1,0,1,1,3,0,1,0,1,11,5,0,0,0,0,13,3,0,4,3,0,10,6,20170919
9278,401091085262000,107,28,49,30,16,42,49,0,4,1,8,7,3,13,2,5,8,2,6,2,8,11,16,0,7,1,3,88,9,3,1,0,6,99,8,6,27,24,22,48,59,20170919
9279,401091085262001,17,3,10,4,4,5,8,0,0,0,1,1,3,0,0,1,0,0,0,0,0,3,5,0,1,2,0,16,0,0,1,0,0,17,0,1,4,2,7,7,10,20170919
9280,401091085262002,40,9,23,8,6,20,14,0,0,0,3,5,3,2,0,0,1,2,7,2,2,0,4,0,5,0,4,27,7,5,0,0,1,38,2,4,12,11,4,20,20,20170919
9281,401091085262003,25,12,9,4,7,13,5,0,1,1,0,6,3,2,0,0,0,1,0,0,1,2,2,2,3,1,0,18,7,0,0,0,0,23,2,1,5,3,4,15,10,20170919
9282,401091085262004,19,7,8,4,0,13,6,0,2,0,4,0,0,2,2,0,4,1,1,0,0,0,2,0,1,0,0,15,4,0,0,0,0,15,4,3,3,4,2,11,8,20170919
9283,401091085262005,41,14,21,6,13,18,10,0,0,0,1,2,2,6,2,0,1,1,3,1,3,0,7,1,9,1,1,36,4,1,0,0,0,32,9,3,8,7,9,16,25,20170919
9284,401091085262006,46,16,19,11,4,29,13,0,0,0,3,3,2,7,3,0,0,0,2,3,5,1,8,0,5,1,3,36,7,3,0,0,0,44,2,4,9,7,10,27,19,20170919
9285,401091085262007,95,28,49,18,14,48,33,0,1,0,3,10,4,11,5,4,4,0,5,2,8,6,16,1,8,3,4,76,13,1,2,0,3,90,5,14,16,25,12,50,45,20170919
9286,401091085262008,39,13,19,7,8,19,12,0,2,0,1,0,7,3,2,0,1,0,1,0,5,4,6,0,6,1,0,36,2,1,0,0,0,36,3,4,5,11,6,26,13,20170919
9287,401091085262009,27,5,14,8,7,11,9,0,1,0,1,4,1,1,3,0,1,0,1,0,3,2,3,1,4,0,1,19,6,0,0,0,2,25,2,8,3,7,4,13,14,20170919
9288,401091085262010,30,7,17,6,6,10,14,0,0,0,1,2,4,1,1,0,0,1,2,0,4,3,5,1,1,1,3,28,0,0,1,0,1,25,5,3,7,8,5,11,19,20170919
9289,401091085262011,37,7,23,7,7,15,15,0,1,0,3,0,2,1,1,1,3,1,4,1,5,2,7,1,3,0,1,32,3,2,0,0,0,36,1,6,8,8,8,15,22,20170919
9290,401091085262012,16,4,9,3,2,7,7,0,1,0,1,2,1,1,2,0,1,1,2,0,0,2,2,0,0,0,0,12,3,1,0,0,0,16,0,2,5,3,2,10,6,20170919
9291,401091085262013,65,23,30,12,13,27,25,0,3,0,4,6,1,5,1,2,3,0,3,1,7,5,10,1,4,2,7,49,5,2,7,0,2,63,2,5,12,19,6,30,35,20170919
9292,401091085262014,72,25,39,8,12,35,25,0,4,0,3,4,3,6,2,1,3,1,8,2,4,7,12,0,7,3,2,59,6,6,0,0,1,69,3,5,15,15,12,38,34,20170919
9293,401091085262015,21,8,12,1,5,7,9,0,2,0,0,0,2,2,0,0,4,0,2,1,2,1,2,0,1,1,1,18,1,0,2,0,0,20,1,0,5,4,4,9,12,20170919
9294,401091085262016,22,7,12,3,7,9,6,0,0,0,0,0,1,1,1,1,0,0,1,2,3,2,5,0,3,1,1,13,8,0,1,0,0,20,2,5,2,4,4,7,15,20170919
9295,401091085262017,6,2,2,2,1,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,6,0,0,0,0,0,6,0,0,2,1,1,3,3,20170919
9296,401091085262018,9,2,3,4,3,4,2,0,0,0,1,1,0,0,0,1,2,1,0,0,1,1,0,0,0,0,1,8,0,1,0,0,0,8,1,0,3,2,2,4,5,20170919
9297,401091085263000,487,137,262,88,105,213,169,0,11,4,17,33,28,60,18,1,21,7,26,8,41,37,71,7,51,15,31,316,123,15,18,2,13,454,33,54,94,121,81,241,246,20170919
9298,401091085263001,11,1,7,3,1,5,5,0,1,0,0,1,0,2,0,0,1,0,1,0,1,1,2,0,1,0,0,9,2,0,0,0,0,10,1,0,4,4,2,7,4,20170919
9299,401091085263002,82,20,44,18,21,32,29,0,2,0,2,5,3,11,3,0,2,1,6,3,6,10,11,3,5,0,9,54,16,5,5,0,2,75,7,6,19,21,16,38,44,20170919
9300,401091085263003,138,32,74,32,31,61,46,0,3,0,6,10,3,20,3,2,4,2,9,4,11,13,23,2,17,1,5,87,35,5,9,0,2,122,16,17,22,39,28,68,70,20170919
9301,401091085263004,23,6,14,3,3,14,6,0,0,0,0,2,2,1,0,1,2,0,0,0,2,3,4,1,3,1,1,16,6,0,1,0,0,18,5,2,6,7,2,12,11,20170919
9302,401091085263005,41,13,23,5,7,20,14,0,0,0,2,2,2,7,0,1,1,1,2,0,5,3,8,0,3,2,2,23,13,2,1,0,2,41,0,3,10,10,5,23,18,20170919
9303,401091085263006,44,11,28,5,7,23,14,0,0,0,0,2,1,7,0,1,3,0,3,0,11,7,6,1,0,0,2,27,8,4,2,0,3,41,3,5,10,10,8,21,23,20170919
9304,401091085263007,308,95,172,41,63,130,115,0,5,1,10,19,13,37,8,3,12,8,15,4,33,26,55,6,33,8,12,209,69,4,16,1,9,282,26,23,56,72,62,146,162,20170919
9305,401091085263008,47,14,26,7,10,28,9,0,1,0,1,2,2,8,3,2,2,0,3,2,0,3,5,2,4,4,3,23,12,2,7,3,0,45,2,8,6,11,8,29,18,20170919
9306,401091085263009,40,13,15,12,9,13,18,0,1,1,0,2,5,6,1,0,3,0,3,0,2,4,4,2,5,0,1,28,8,4,0,0,0,38,2,1,9,9,8,22,18,20170919
9307,401091085263010,31,4,20,7,6,15,10,1,1,0,3,0,1,8,1,1,0,0,3,2,1,5,2,0,1,0,1,21,0,4,5,0,1,25,6,3,8,8,8,9,22,20170919
9308,401091085263011,25,7,13,5,5,12,8,0,2,0,0,3,1,4,0,0,1,2,1,0,2,2,3,0,2,0,2,14,2,0,8,0,1,25,0,2,3,5,8,11,14,20170919
9309,401091085271000,33,6,21,6,6,10,17,0,1,0,3,0,1,3,1,0,3,0,3,0,4,0,7,1,1,1,4,21,5,3,2,0,2,32,1,3,10,7,7,20,13,20170919
9310,401091085271001,529,157,281,91,100,217,212,0,17,1,10,28,13,68,13,6,28,9,36,15,49,49,97,3,53,14,20,316,171,15,10,0,17,506,23,37,116,129,90,253,276,20170919
9311,401091085271002,19,7,9,3,3,9,7,0,1,0,0,1,2,4,1,0,1,0,1,0,2,4,1,0,0,0,1,13,2,1,1,0,2,19,0,2,1,5,4,10,9,20170919
9312,401091085271003,18,7,9,2,3,7,8,0,1,1,0,2,1,2,0,0,0,0,1,0,2,3,2,0,2,1,0,12,3,1,1,0,1,18,0,0,5,3,3,10,8,20170919
9313,401091085271004,28,8,13,7,8,9,11,0,4,0,0,1,0,1,0,4,1,1,0,1,2,4,4,0,3,0,2,24,0,0,2,0,2,27,1,3,4,5,8,14,14,20170919
9314,401091085271005,61,17,35,9,13,21,27,0,4,1,0,4,1,4,4,1,8,0,4,1,3,7,11,0,6,1,1,44,12,0,2,0,3,58,3,8,12,12,12,29,32,20170919
9315,401091085271006,43,17,16,10,10,11,22,0,0,0,4,1,2,7,2,0,1,0,2,0,2,3,9,1,6,2,1,34,8,1,0,0,0,39,4,3,3,14,6,25,18,20170919
9316,401091085271007,35,11,15,9,6,14,15,0,2,0,0,0,2,6,1,0,2,0,3,0,4,4,8,0,2,1,0,30,5,0,0,0,0,32,3,2,8,6,8,13,22,20170919
9317,401091085271008,86,26,47,13,19,24,43,0,5,0,4,3,2,9,3,0,4,1,7,1,8,8,17,4,5,2,3,57,23,5,1,0,0,86,0,7,19,20,14,39,47,20170919
9318,401091085271009,19,9,7,3,7,8,4,0,0,1,1,1,1,2,0,0,0,0,0,0,1,0,4,1,4,1,2,14,3,1,1,0,0,17,2,1,1,5,3,4,15,20170919
9319,401091085271010,16,5,7,4,2,5,9,0,1,1,0,1,0,2,0,0,1,0,1,0,3,0,2,0,1,0,3,13,2,0,1,0,0,16,0,0,1,6,4,7,9,20170919
9320,401091085271011,37,5,20,12,11,8,18,0,1,0,1,2,0,3,0,1,0,1,2,2,4,2,10,0,3,0,5,30,3,2,0,0,2,36,1,1,10,6,15,20,17,20170919
9321,401091085271012,32,11,11,10,7,10,15,0,0,0,1,1,1,4,1,0,2,2,1,0,4,3,4,0,4,0,4,25,4,3,0,0,0,32,0,1,9,5,6,10,22,20170919
9322,401091085272000,650,181,332,137,134,228,288,0,24,5,27,28,23,65,20,9,44,4,41,10,49,53,126,10,58,18,36,513,90,13,16,0,18,623,27,52,122,155,140,303,347,20170919
9323,401091085272001,31,7,18,6,10,8,13,0,3,1,2,4,0,2,3,0,0,0,0,1,3,4,3,0,3,1,1,20,9,1,1,0,0,31,0,3,6,9,6,17,14,20170919
9324,401091085272002,20,5,11,4,3,8,9,0,1,0,1,0,0,1,1,0,1,0,2,0,3,3,4,0,2,1,0,16,0,1,3,0,0,20,0,0,8,5,2,11,9,20170919
9325,401091085272003,19,3,12,4,1,9,9,0,0,1,1,0,1,0,3,1,3,0,1,0,0,2,3,0,1,0,2,15,0,0,4,0,0,18,1,3,2,5,6,12,7,20170919
9326,401091085272004,24,7,13,4,2,11,11,0,0,0,1,1,4,2,0,0,3,0,1,0,2,1,5,1,2,0,1,19,5,0,0,0,0,24,0,2,9,4,2,12,12,20170919
9327,401091085272005,5,0,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,4,0,0,0,0,5,0,0,1,2,2,1,4,20170919
9328,401091085272006,27,5,17,5,5,8,14,0,1,0,0,1,0,0,0,0,2,1,4,3,4,2,3,0,4,0,2,23,1,2,1,0,0,26,1,0,6,5,11,12,15,20170919
9329,401091085272007,50,11,30,9,9,16,25,0,3,1,4,5,1,2,1,0,3,0,3,1,6,7,7,0,3,2,1,45,1,0,4,0,0,49,1,3,13,13,10,20,30,20170919
9330,401091085272008,9,3,6,0,1,3,5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2,1,1,0,1,5,4,0,0,0,0,9,0,3,0,3,0,6,3,20170919
9331,401091085272009,30,9,16,5,7,10,13,0,1,0,0,2,0,1,1,0,2,0,1,0,6,1,8,1,3,2,1,18,4,0,5,0,3,29,1,4,4,10,3,15,15,20170919
9332,401091085272010,7,4,3,0,2,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,1,0,5,1,0,0,0,1,7,0,1,0,1,1,3,4,20170919
9333,401091085272011,13,4,6,3,2,4,7,0,0,0,0,1,0,1,1,0,1,1,4,1,0,0,1,0,2,0,0,10,1,0,2,0,0,13,0,0,2,4,3,7,6,20170919
9334,401091085272012,29,7,19,3,6,8,15,0,1,1,0,2,2,1,0,1,3,0,0,0,2,3,5,1,4,0,3,16,11,0,2,0,0,29,0,1,9,9,3,13,16,20170919
9335,401091085272013,21,2,10,9,4,6,11,0,2,1,0,2,1,2,2,0,1,0,2,1,0,1,0,0,1,1,4,15,5,1,0,0,0,20,1,0,7,7,5,11,10,20170919
9336,401091085272014,10,4,2,4,2,6,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,2,0,1,1,1,5,1,2,2,0,0,10,0,0,2,2,2,2,8,20170919
9337,401091085272015,50,13,30,7,12,17,21,0,3,0,3,1,2,2,1,2,4,1,2,0,7,6,12,1,1,1,1,44,4,1,1,0,0,48,2,4,11,8,14,25,25,20170919
9338,401091085273002,198,57,95,46,36,65,97,0,13,2,4,5,17,15,3,5,8,4,19,3,17,17,28,4,23,2,9,141,29,9,10,0,9,191,7,20,37,38,46,104,94,20170919
9339,401091085273003,23,8,11,4,2,8,13,0,2,0,1,2,0,1,1,0,3,0,3,1,2,3,1,0,1,0,2,21,0,0,2,0,0,19,4,1,5,5,4,8,15,20170919
